28200173300,8
28200177209,8
28200309914,39
12300842136,40
27200731459,12
28200177506,29
11000104124,2
685141913190,30
28200304810,6
43300187514,14
28200304018,-4
26100805802,15
26100805833,6
43300020583,-1
27200011162,13
814057001213,8
814057002111,32
28200181503,-5
12300845137,5
28200137708,3
12300158138,30
708926565213,15
28200303615,8
751667126663,248
28200173904,10
27200347278,23
20400050382,16
76940197032,23
853272008140,4
11000010616,43
28200140104,53
11000010012,44
11000104070,11
11000104094,15
11000494089,15
681467003195,21
681467003225,20
681467003256,7
681467003614,19
709215485229,6
27200205905,9
27200209545,8
47995855178,27
12300160131,5
27200207022,8
28200137609,7
28200142405,12
28200303714,-10
28200304315,0
28200304513,9
28200305312,14
28200324313,8
28200330611,11
43300052089,8
527432522509,14
26100806571,43
28200147103,58
12300119818,24
12300119900,56
28200148506,20
43300187187,49
708926561314,32
27200018659,48
11000104063,25
28200193506,50
11000493082,18
11000283089,19
11000287087,3
76940197001,29
11000010036,65
76940197056,50
11000282082,14
76940197018,33
27200018628,32
11000010050,35
28200309815,32
11000104131,2
11000492085,10
11000010067,38
11000010609,55
76940197049,40
685141913114,-118
11000010043,18
28200179104,32
28200138606,52
28200172808,14
12300302890,28
12300340793,3
28200315519,6
47995856045,5
709215202116,25
709215302137,15
28200304216,7
28200178701,4
90500100317,0
27200336746,0
90600001422,0
27200192335,0
26100806557,0
90500110125,0
90500100331,13
90500110071,3
90600301966,0
90600010028,0
90600301973,0
90600301959,3
90600301935,0
90500100324,7
90500110002,0
90500110019,0
90500110736,1
90500100362,3
90500100072,2
87393246529,0
87393735238,6
87393823430,8
90500100010,6
90500100379,1
90600301898,18
90500110088,-1
90500110118,-1
90500110712,5
87393246260,4
87393985237,5
90600301386,11
90600392704,20
90500100294,7
90500100560,44
90500100300,12
90500100096,34
90500100003,28
90600392667,41
90500110729,2
90500100553,30
90600301911,24
87393246154,12
90600301904,12
90600392681,41
90500100119,17
90500100034,5
90500100126,18
90600301430,25
90600301393,9
90500100133,21
90500110033,0
708926561116,8
814057001015,29
814057400719,26
708926563042,27
47995855321,35
28200136909,8
47995855185,48
709215401892,16
709215201867,19
709215384225,8
28200172365,29
28200196200,56
27200731527,28
90500100140,36
12300844130,2
12300220835,17
12300844185,5
28200174307,11
20400053581,16
26100806618,6
27200011179,9
27200207008,8
28200173508,7
90500100263,22
90500100249,39
90500100188,40
853272008249,-2
853272008188,-2
90500100256,19
814057002517,49
681467003287,63
28200126405,11
28200194909,8
47995200411,49
47995855338,27
47995855352,37
47995855192,68
90500100218,26
90500100027,30
90500100171,102
43300109271,41
27200205967,7
27200205936,7
27200209514,10
43300187361,15
27200209576,6
90500100065,77
28200179203,8
28052020128,8
28200304612,0
11000010029,55
708926562113,36
708926562311,37
12300103138,24
28200177803,20
28200136404,33
685141913121,204
43300187606,65
43300109189,33
28200196507,48
27200018512,24
27200018673,53
47995855345,20
28200172907,4
26100806687,34
90500100201,50
90500100287,26
26100806564,98
12300108751,5
28200195807,13
26100016239,55
26100016291,46
28200310316,42
47995855154,41
28200147806,50
28200334817,25
28200310415,27
28200195302,85
28200196408,81
28200136107,89
708926563219,180
28200310019,32
26100806700,85
28200195203,91
43300187156,46
27200347308,1
26100805772,237
90500100041,222
27200018543,16
11000010005,76
43300109097,44
90600392605,28
90500100195,82
685141913008,-120
90600392674,165
28200147707,173
12300107136,45
685141913046,-56
685141913077,90
28200142306,78
685141913039,-534
28200136305,316
685141913152,-436
28200142207,46
709215302151,18
43300109004,23
90600392629,15
709215402134,32
28200173003,12
26100805727,20
26100805765,66
28200178404,55
90500100270,34
28200132307,59
28200148100,38
28200130303,27
28200196309,48
28200195401,75
28200135704,493
28200146502,116
26100806601,9
28200310217,21
12300260138,30
28200173409,19
43300187330,12
90500100102,32
28200174406,9
28200156501,54
12300193139,34
12300194136,30
12300197403,117
26100805789,208
26100805734,1160
26100805758,1411
28200317711,163
28200138408,443
31700238981,103
25900359553,493
816518010079,85
812615007776,0
685141694006,0
187700001589,0
685141694068,0
685141694044,0
71737451328,0
187700001527,0
187700001619,0
187700004306,0
751667097789,8
751667097703,0
812615007622,0
812615007677,0
685141694051,0
685141694037,0
816518012639,61
816518012592,62
812615006816,0
71737011690,0
70235130124,0
814101024380,0
705105724966,0
31700010396,0
31700232187,0
31700010389,0
31700232064,0
31700010372,0
31700233825,0
816518011625,66
70235009598,0
816518011984,1
816518012028,74
812615007578,0
812615007639,0
816518012004,110
816518012042,26
816518012530,18
70235506004,0
70235506028,0
70235506035,0
693067472318,0
693067472332,0
816518012080,153
751667097666,22
816667010913,3
816667010937,11
815970020459,0
815970020473,0
815970020534,0
31700909324,0
31700901502,0
76452562038,9
31700235492,0
70235506585,0
70235506615,0
70235506578,0
70235300046,0
815970020497,0
815970020435,0
25900305925,0
25900444136,1
816518018846,0
816518016514,0
816518017283,0
816518018891,0
816518017139,0
816518017221,0
816518016446,0
816518017245,0
816518017269,0
816518019072,0
816518019096,0
816518016439,0
31700010402,0
70235506011,0
25900288983,0
71737011638,0
71737011591,0
25900305864,0
71737011751,60
70235300053,10
814101024403,0
814101024359,0
812615006809,0
818059029114,63
818059028551,24
71737451359,52
818059028568,14
71737811832,12
70235506141,0
10860004878008,0
10860004671692,0
71610340145,0
20860004671620,1
31700232620,0
818892019808,0
818892016289,0
25900359218,0
25900359225,0
71610497474,0
71610496385,0
71610499461,0
71610494664,0
71610496309,0
71610501379,0
20860004671613,1
71610495227,0
71610340190,0
71610496064,0
71610496620,0
71610496187,0
71610340374,0
31700420171,0
31700420218,0
31700232262,0
31700009581,1
31700420201,0
31700420225,0
31700420188,0
31700233139,1
31700233771,0
31700236598,0
31700901915,0
70235505779,-24
71737451144,16
71610499386,0
71610499423,0
71610504448,0
71610504301,0
71737811955,15
31700233948,0
31700233054,0
31700233146,0
70235505793,2
70137513513,0
70137512493,0
31700003619,0
31700003633,0
31700009260,0
70137832850,0
70137512486,0
70137511274,0
70137809357,0
70137514299,0
70137511298,0
70137514206,0
70137809456,0
70137510185,0
70137832959,0
689076936620,0
71610340350,0
685141850358,0
685141850150,0
685141850037,0
685141850235,0
693067472301,0
611640109987,20
71610496040,0
71610496002,0
71610497498,0
31700420362,0
31700234631,0
31700009741,0
31700009499,0
20860004671637,1
818892013554,0
71610495647,0
71610495562,0
71610495807,0
71610501560,0
71610501423,0
71610504516,0
71610501836,0
71610501348,0
71610501355,0
71610340244,0
71610495722,0
71610495685,0
71610495470,0
71610495418,0
71610495500,0
71610495449,0
71610495388,0
71610495357,0
784762072443,0
784762072399,0
819721012175,0
71610494626,0
31700009369,0
31700009529,0
31700009680,0
818892010591,0
812319015527,0
818892015718,0
